cet_cest_timestamp,NO_1,NO_2,NO_3,NO_4,NO_5
2018-04-21 23:00:00,35,35,35,35.59,35
2018-04-22 00:00:00,34.09,34.09,34.09,35.67,34.09
2018-04-22 01:00:00,31.31,31.31,31.31,35.64,31.31
2018-04-22 02:00:00,29.64,29.64,29.64,35.64,29.64
2018-04-22 03:00:00,30.91,30.91,30.91,35.62,30.91
2018-04-22 04:00:00,31.91,31.91,31.91,35.62,31.91
2018-04-22 05:00:00,33.15,33.15,33.15,35.61,33.15
2018-04-22 06:00:00,34.05,34.05,34.05,35.63,34.05
2018-04-22 07:00:00,35.79,35.79,35.79,35.79,35.79
2018-04-22 08:00:00,36.42,36.42,36.42,36.42,36.42
2018-04-22 09:00:00,36.94,36.94,36.94,36.94,36.94
2018-04-22 10:00:00,37,37,37,37,37
2018-04-22 11:00:00,36.97,36.97,36.97,36.97,36.97
2018-04-22 12:00:00,36.49,36.49,36.49,36.49,36.49
2018-04-22 13:00:00,36,36,36,36,36
2018-04-22 14:00:00,35.61,35.61,35.61,35.74,35.61
2018-04-22 15:00:00,35.83,35.83,35.83,35.83,35.83
2018-04-22 16:00:00,36.09,36.09,36.09,36.09,36.09
2018-04-22 17:00:00,36.62,36.62,36.62,36.62,36.62
2018-04-22 18:00:00,36.82,36.82,36.82,36.82,36.82
2018-04-22 19:00:00,36.87,36.87,36.87,36.87,36.87
2018-04-22 20:00:00,36.96,36.96,36.96,36.96,36.96
2018-04-22 21:00:00,36.14,36.14,36.14,36.14,36.14
2018-04-22 22:00:00,34.48,34.48,34.48,35.87,34.48
2018-04-22 23:00:00,33.1,33.1,33.1,35.81,33.1
2018-04-23 00:00:00,30.25,30.25,30.25,35.8,30.25
2018-04-23 01:00:00,24.99,24.99,24.99,35.79,24.99
2018-04-23 02:00:00,24.93,24.93,24.93,35.78,24.93
2018-04-23 03:00:00,24.87,24.87,24.87,35.78,24.87
2018-04-23 04:00:00,24.95,24.95,24.95,35.8,24.95
2018-04-23 05:00:00,34.27,34.27,34.27,35.85,34.27
2018-04-23 06:00:00,37.21,37.21,37.21,37.21,37.21
2018-04-23 07:00:00,39.04,39.04,39.04,39.04,39.04
2018-04-23 08:00:00,41.38,41.38,41.38,41.38,41.38
2018-04-23 09:00:00,39.93,39.93,39.93,39.93,39.93
2018-04-23 10:00:00,38.99,38.99,38.99,38.99,38.99
2018-04-23 11:00:00,37.99,37.99,37.99,37.99,37.99
2018-04-23 12:00:00,36.99,36.99,36.99,36.99,36.99
2018-04-23 13:00:00,36.76,36.76,36.76,36.76,36.76
2018-04-23 14:00:00,36.37,36.37,36.37,36.37,36.37
2018-04-23 15:00:00,36.18,36.18,36.18,36.18,36.18
2018-04-23 16:00:00,35.99,35.99,35.99,35.99,35.99
2018-04-23 17:00:00,36.26,36.26,36.26,36.26,36.26
2018-04-23 18:00:00,37.28,37.28,37.28,37.28,37.28
2018-04-23 19:00:00,37.79,37.79,37.79,37.79,37.79
2018-04-23 20:00:00,37.44,37.44,37.44,37.44,37.44
2018-04-23 21:00:00,37,37,37,37,37
2018-04-23 22:00:00,35.99,35.99,35.99,35.99,35.99
2018-04-23 23:00:00,34.76,34.76,34.76,35.54,34.76
2018-04-24 00:00:00,33.16,33.16,33.16,35.31,33.16
2018-04-24 01:00:00,30.37,30.37,30.37,35.27,30.37
2018-04-24 02:00:00,29.11,29.11,29.11,35.26,29.11
2018-04-24 03:00:00,28.46,28.46,28.46,35.26,28.46
2018-04-24 04:00:00,25.32,25.32,25.32,35.29,25.32
2018-04-24 05:00:00,30.64,30.64,30.64,35.36,30.64
2018-04-24 06:00:00,36.37,36.37,36.37,36.37,36.37
2018-04-24 07:00:00,38.08,38.08,38.08,38.08,38.08
2018-04-24 08:00:00,38.34,38.34,38.34,38.34,38.34
2018-04-24 09:00:00,37.55,37.55,37.55,37.55,37.55
2018-04-24 10:00:00,36.91,36.91,36.91,36.91,36.91
2018-04-24 11:00:00,36.74,36.74,36.74,36.74,36.74
2018-04-24 12:00:00,36.49,36.49,36.49,36.49,36.49
2018-04-24 13:00:00,36.23,36.23,36.23,36.23,36.23
2018-04-24 14:00:00,35.58,35.58,35.58,35.71,35.58
2018-04-24 15:00:00,35.38,35.38,35.38,35.71,35.38
2018-04-24 16:00:00,35.84,35.84,35.84,35.84,35.84
2018-04-24 17:00:00,36.37,36.37,36.37,36.37,36.37
2018-04-24 18:00:00,36.63,36.63,36.63,36.63,36.63
2018-04-24 19:00:00,37.02,37.02,37.02,37.02,37.02
2018-04-24 20:00:00,37.14,37.14,36.88,36.88,37.14
2018-04-24 21:00:00,37.45,37.45,36.53,36.53,37.45
2018-04-24 22:00:00,37.25,37.25,36.11,36.11,37.25
2018-04-24 23:00:00,36.46,36.46,35.25,35.49,36.46
2018-04-25 00:00:00,36.33,36.33,35.46,35.69,36.33
2018-04-25 01:00:00,34.37,34.37,34.14,35.63,34.37
2018-04-25 02:00:00,32.69,32.69,32.69,35.62,32.69
2018-04-25 03:00:00,32.34,32.34,32.34,35.63,32.34
2018-04-25 04:00:00,32.43,32.43,32.43,35.65,32.43
2018-04-25 05:00:00,34.99,34.99,34.99,35.72,34.99
2018-04-25 06:00:00,37.7,37.7,37.7,37.7,37.7
2018-04-25 07:00:00,39.78,39.78,39.78,39.78,39.78
2018-04-25 08:00:00,40.91,40.91,40.91,40.91,40.91
2018-04-25 09:00:00,40.04,40.04,40.04,40.04,40.04
2018-04-25 10:00:00,39.65,39.65,39.65,39.65,39.65
2018-04-25 11:00:00,39.14,39.14,39.14,39.14,39.14
2018-04-25 12:00:00,38.12,38.12,38.12,38.12,38.12
2018-04-25 13:00:00,37.76,37.76,37.76,37.76,37.76
2018-04-25 14:00:00,37.36,37.36,37.36,37.36,37.36
2018-04-25 15:00:00,36.92,36.92,36.92,36.92,36.92
2018-04-25 16:00:00,36.7,36.7,36.7,36.7,36.7
2018-04-25 17:00:00,36.84,36.84,36.84,36.84,36.84
2018-04-25 18:00:00,37.07,37.07,37.07,37.07,37.07
2018-04-25 19:00:00,38.22,38.22,38.22,38.22,38.22
2018-04-25 20:00:00,38.62,38.62,38.62,38.62,38.62
2018-04-25 21:00:00,37.83,37.83,37.83,37.83,37.83
2018-04-25 22:00:00,36.47,36.47,36.47,36.47,36.47
2018-04-25 23:00:00,33.33,33.33,33.33,35.91,33.33
2018-04-26 00:00:00,34.24,34.24,34.24,35.04,34.24
2018-04-26 01:00:00,31.96,31.96,31.96,34.8,31.96
2018-04-26 02:00:00,31.79,31.79,31.79,34.64,31.79
2018-04-26 03:00:00,32.38,32.38,32.38,34.63,32.38
2018-04-26 04:00:00,32.62,32.62,32.62,34.65,32.62
2018-04-26 05:00:00,34.5,34.5,34.5,34.89,34.5
2018-04-26 06:00:00,37.03,37.03,37.03,37.03,37.03
2018-04-26 07:00:00,39.77,39.77,39.77,39.77,39.77
2018-04-26 08:00:00,42.95,42.95,43.25,43.25,42.95
2018-04-26 09:00:00,39.06,39.06,39.06,39.06,39.06
2018-04-26 10:00:00,37.95,37.95,38.34,38.34,37.95
2018-04-26 11:00:00,37.42,37.42,38.05,38.05,37.42
2018-04-26 12:00:00,37.15,37.15,37.63,37.63,37.15
2018-04-26 13:00:00,37.03,37.03,37.36,37.36,37.03
2018-04-26 14:00:00,36.72,36.72,37.07,37.07,36.72
2018-04-26 15:00:00,36.36,36.36,36.75,36.75,36.36
2018-04-26 16:00:00,36.49,36.49,36.49,36.49,36.49
2018-04-26 17:00:00,36.12,36.12,36.12,36.12,36.12
2018-04-26 18:00:00,36.72,36.72,36.72,36.72,36.72
2018-04-26 19:00:00,37.54,37.54,37.54,37.54,37.54
2018-04-26 20:00:00,37.93,37.93,37.93,37.93,37.93
2018-04-26 21:00:00,38.17,38.17,38.17,38.17,38.17
2018-04-26 22:00:00,37.49,37.49,37.49,37.49,37.49
2018-04-26 23:00:00,35.74,35.74,35.74,35.74,35.74
2018-04-27 00:00:00,35.05,35.05,35.05,35.1,35.05
2018-04-27 01:00:00,33.07,33.07,33.07,35.03,33.07
2018-04-27 02:00:00,32.43,32.43,32.43,34.73,32.43
2018-04-27 03:00:00,33.4,33.4,33.4,33.4,33.4
2018-04-27 04:00:00,33.99,33.99,33.99,35.01,33.99
2018-04-27 05:00:00,35.55,35.55,35.55,35.55,35.55
2018-04-27 06:00:00,37.88,37.88,37.88,37.88,37.88
2018-04-27 07:00:00,39.94,39.94,39.94,39.94,39.94
2018-04-27 08:00:00,41.38,41.38,41.38,41.38,41.38
2018-04-27 09:00:00,41.04,41.04,41.04,41.04,41.04
2018-04-27 10:00:00,40.14,40.14,40.14,40.14,40.14
2018-04-27 11:00:00,38.89,38.89,38.89,38.89,38.89
2018-04-27 12:00:00,37.66,37.66,37.66,37.66,37.66
2018-04-27 13:00:00,36.48,36.48,36.48,36.48,36.48
2018-04-27 14:00:00,36.2,36.2,36.2,36.2,36.2
2018-04-27 15:00:00,36.27,36.27,36.27,36.27,36.27
2018-04-27 16:00:00,36.72,36.72,36.72,36.72,36.72
2018-04-27 17:00:00,37.4,37.4,37.4,37.4,37.4
2018-04-27 18:00:00,37.76,37.76,37.76,37.76,37.76
2018-04-27 19:00:00,37.81,37.81,37.81,37.81,37.81
2018-04-27 20:00:00,37.84,37.84,37.84,37.84,37.84
2018-04-27 21:00:00,37.94,37.94,37.94,37.94,37.94
2018-04-27 22:00:00,37.6,37.6,37.6,37.6,37.6
2018-04-27 23:00:00,36,36,36,36,36
2018-04-28 00:00:00,35.92,35.92,35.92,35.92,35.92
2018-04-28 01:00:00,34.32,34.32,34.32,35.2,34.32
2018-04-28 02:00:00,33.29,33.29,33.29,35.15,33.29
2018-04-28 03:00:00,33.17,33.17,33.17,35.12,33.17
2018-04-28 04:00:00,32.72,32.72,32.72,35.12,32.72
2018-04-28 05:00:00,32.55,32.55,32.55,35.11,32.55
2018-04-28 06:00:00,34.84,34.84,34.84,35.15,34.84
2018-04-28 07:00:00,36.02,36.02,36.02,36.02,36.02
2018-04-28 08:00:00,36.56,36.56,36.56,36.56,36.56
2018-04-28 09:00:00,37.18,37.18,37.18,37.18,37.18
2018-04-28 10:00:00,37.02,37.02,37.02,37.02,37.02
2018-04-28 11:00:00,36.74,36.74,36.74,36.74,36.74
2018-04-28 12:00:00,35.98,35.98,35.98,35.98,35.98
2018-04-28 13:00:00,35.52,35.52,35.52,35.52,35.52
2018-04-28 14:00:00,34.98,34.98,34.98,35.26,34.98
2018-04-28 15:00:00,34.76,34.76,34.76,35.24,34.76
2018-04-28 16:00:00,34.96,34.96,34.96,35.24,34.96
2018-04-28 17:00:00,36.23,36.23,36.23,36.23,36.23
2018-04-28 18:00:00,37.06,37.06,37.06,37.06,37.06
2018-04-28 19:00:00,37.87,37.87,37.87,37.87,37.87
2018-04-28 20:00:00,38.26,38.26,38.26,38.26,38.26
2018-04-28 21:00:00,37.93,37.93,37.93,37.93,37.93
2018-04-28 22:00:00,36.96,36.96,36.96,36.96,36.96
2018-04-28 23:00:00,35.96,35.96,35.96,35.96,35.96
2018-04-29 00:00:00,35.98,35.98,35.98,35.98,35.98
2018-04-29 01:00:00,34.87,34.87,34.87,35.07,34.87
2018-04-29 02:00:00,34.58,34.58,34.58,35.06,34.58
2018-04-29 03:00:00,34.01,34.01,34.01,35.05,34.01
2018-04-29 04:00:00,33.95,33.95,33.95,35.05,33.95
2018-04-29 05:00:00,33.6,33.6,33.6,35.04,33.6
2018-04-29 06:00:00,34.47,34.47,34.47,35.06,34.47
2018-04-29 07:00:00,34.82,34.82,34.82,35.09,34.82
2018-04-29 08:00:00,35.61,35.61,35.61,35.61,35.61
2018-04-29 09:00:00,35.97,35.97,35.97,35.97,35.97
2018-04-29 10:00:00,36.03,36.03,36.03,36.03,36.03
2018-04-29 11:00:00,35.97,35.97,35.97,35.97,35.97
2018-04-29 12:00:00,35.64,35.64,35.64,35.64,35.64
2018-04-29 13:00:00,35.32,35.32,35.32,35.32,35.32
2018-04-29 14:00:00,34.99,34.99,34.99,35.1,34.99
2018-04-29 15:00:00,34.45,34.45,34.45,35.12,34.45
2018-04-29 16:00:00,34.62,34.62,34.62,35.12,34.62
2018-04-29 17:00:00,35.23,35.23,35.23,35.23,35.23
2018-04-29 18:00:00,35.6,35.6,35.6,35.6,35.6
2018-04-29 19:00:00,35.33,35.33,35.33,35.33,35.33
2018-04-29 20:00:00,35.31,35.31,35.31,35.31,35.31
2018-04-29 21:00:00,35.74,35.74,35.74,35.74,35.74
2018-04-29 22:00:00,35.3,35.3,35.3,35.3,35.3
2018-04-29 23:00:00,33.39,33.39,33.39,35.22,33.39
2018-04-30 00:00:00,31.93,31.93,31.93,35.23,31.93
2018-04-30 01:00:00,30.36,30.36,30.36,35.18,30.36
2018-04-30 02:00:00,25.09,25.09,29.19,35.17,29.19
2018-04-30 03:00:00,21.21,21.21,29.03,35.17,29.03
2018-04-30 04:00:00,23.92,23.92,28.87,35.18,28.87
2018-04-30 05:00:00,31.01,31.01,31.01,35.21,31.01
2018-04-30 06:00:00,33.92,33.92,33.92,35.3,33.92
2018-04-30 07:00:00,34.46,34.46,35.99,35.99,34.46
2018-04-30 08:00:00,35.64,35.64,36.25,36.25,35.64
2018-04-30 09:00:00,35.01,35.01,36.13,36.13,35.01
2018-04-30 10:00:00,34.71,34.71,35.94,35.94,34.71
2018-04-30 11:00:00,34.1,34.1,35.87,35.87,34.1
2018-04-30 12:00:00,33.95,33.95,35.86,35.86,33.95
2018-04-30 13:00:00,33.43,33.43,35.78,35.78,33.43
2018-04-30 14:00:00,32.97,32.97,35.8,35.8,32.97
2018-04-30 15:00:00,30.21,30.21,35.9,35.9,30.74
2018-04-30 16:00:00,30.09,30.09,34.97,35.79,30.57
2018-04-30 17:00:00,30.99,30.99,35.36,35.77,30.99
2018-04-30 18:00:00,30.99,30.99,35.8,35.8,30.99
2018-04-30 19:00:00,33.81,33.81,35.73,35.73,33.81
2018-04-30 20:00:00,34.43,34.43,35.76,35.76,34.43
2018-04-30 21:00:00,33.49,33.49,35.69,35.69,33.49
2018-04-30 22:00:00,33.09,33.09,34.85,35.67,33.09
2018-04-30 23:00:00,30.78,30.78,34.84,35.57,31.87
2018-05-01 00:00:00,31.54,31.54,35.25,35.7,31.54
2018-05-01 01:00:00,30.47,30.47,34.6,35.62,30.47
2018-05-01 02:00:00,28.28,28.28,34.31,35.6,28.69
2018-05-01 03:00:00,22.77,22.77,34.2,35.58,28.7
2018-05-01 04:00:00,25.83,25.83,34.17,35.57,28.55
2018-05-01 05:00:00,22.95,22.95,34.21,35.57,28.68
2018-05-01 06:00:00,31.05,31.05,34.6,35.62,31.05
2018-05-01 07:00:00,30.31,30.31,34.59,35.61,30.31
2018-05-01 08:00:00,31.31,31.31,35.04,35.5,31.31
2018-05-01 09:00:00,32.06,32.06,35.41,35.56,32.06
2018-05-01 10:00:00,32.16,32.16,35.54,35.58,32.16
2018-05-01 11:00:00,31.5,31.5,35.54,35.57,31.5
2018-05-01 12:00:00,30.99,30.99,35.48,35.75,30.99
2018-05-01 13:00:00,30.74,30.74,35.44,35.73,30.74
2018-05-01 14:00:00,30.38,30.38,35.29,35.72,30.38
2018-05-01 15:00:00,30.35,30.35,35.35,35.72,30.35
2018-05-01 16:00:00,30.33,30.33,35.29,35.69,30.33
2018-05-01 17:00:00,30.32,30.32,35.56,35.68,30.32
2018-05-01 18:00:00,31.01,31.01,35.61,35.71,31.01
2018-05-01 19:00:00,30.9,30.9,35.63,35.77,30.9
2018-05-01 20:00:00,31.19,31.19,35.73,35.81,31.19
2018-05-01 21:00:00,30.98,30.98,35.74,35.86,30.98
2018-05-01 22:00:00,32.02,32.02,35.75,35.93,32.02
2018-05-01 23:00:00,31.4,31.4,35.63,35.81,31.4
2018-05-02 00:00:00,33.42,33.42,35.87,35.87,33.42
2018-05-02 01:00:00,31.73,31.73,35.81,35.81,31.73
2018-05-02 02:00:00,29.5,29.5,35.78,35.78,29.5
2018-05-02 03:00:00,30.19,30.19,35.77,35.77,30.19
2018-05-02 04:00:00,31.03,31.03,35.7,35.78,31.03
2018-05-02 05:00:00,36.03,36.03,36.03,36.03,36.03
2018-05-02 06:00:00,37.92,37.92,37.92,37.92,37.92
2018-05-02 07:00:00,39.81,39.81,39.81,39.81,39.81
2018-05-02 08:00:00,40.5,40.5,40.5,40.5,40.5
2018-05-02 09:00:00,40.25,40.25,40.25,40.25,40.25
2018-05-02 10:00:00,39.95,39.95,39.95,39.95,39.95
2018-05-02 11:00:00,39.02,39.02,39.02,39.02,39.02
2018-05-02 12:00:00,38.1,38.1,38.1,38.1,38.1
2018-05-02 13:00:00,37.62,37.62,37.62,37.62,37.62
2018-05-02 14:00:00,37.55,37.55,37.55,37.55,37.55
2018-05-02 15:00:00,37.54,37.54,37.54,37.54,37.54
2018-05-02 16:00:00,37.69,37.69,37.69,37.69,37.69
2018-05-02 17:00:00,37.99,37.99,37.99,37.99,37.99
2018-05-02 18:00:00,38.07,38.07,38.07,38.07,38.07
2018-05-02 19:00:00,38.09,38.09,38.09,38.09,38.09
2018-05-02 20:00:00,38.1,38.1,38.1,38.1,38.1
2018-05-02 21:00:00,38.05,38.05,38.05,38.05,38.05
2018-05-02 22:00:00,37.59,37.59,37.59,37.59,37.59
2018-05-02 23:00:00,36.03,36.03,36.03,36.03,36.03
2018-05-03 00:00:00,34.23,34.23,34.94,35.3,34.23
2018-05-03 01:00:00,32.12,32.12,34.68,35.26,32.12
2018-05-03 02:00:00,31.16,31.16,34.45,35.24,31.16
2018-05-03 03:00:00,31.37,31.37,34.42,35.22,31.37
2018-05-03 04:00:00,32.98,32.98,34.48,35.25,32.98
2018-05-03 05:00:00,35.13,35.13,35.13,35.33,35.13
2018-05-03 06:00:00,37.64,37.64,37.64,37.64,37.64
2018-05-03 07:00:00,38.73,38.73,38.73,38.73,38.73
2018-05-03 08:00:00,39.37,39.37,39.37,39.37,39.37
2018-05-03 09:00:00,38.9,38.9,38.9,38.9,38.9
2018-05-03 10:00:00,38.73,38.73,38.73,38.73,38.73
2018-05-03 11:00:00,38.48,38.48,38.48,38.48,38.48
2018-05-03 12:00:00,37.95,37.95,37.95,37.95,37.95
2018-05-03 13:00:00,37.37,37.37,37.37,37.37,37.37
2018-05-03 14:00:00,37.09,37.09,37.09,37.09,37.09
2018-05-03 15:00:00,36.46,36.46,36.46,36.46,36.46
2018-05-03 16:00:00,36.49,36.49,36.49,36.49,36.49
2018-05-03 17:00:00,37.49,37.49,37.49,37.49,37.49
2018-05-03 18:00:00,37.92,37.92,37.92,37.92,37.92
2018-05-03 19:00:00,37.94,37.94,37.94,37.94,37.94
2018-05-03 20:00:00,37.6,37.6,37.6,37.6,37.6
2018-05-03 21:00:00,37.36,37.36,37.36,37.36,37.36
2018-05-03 22:00:00,37.28,37.28,37.28,37.28,37.28
2018-05-03 23:00:00,35,35,35.38,35.38,35
2018-05-04 00:00:00,34.24,34.24,34.99,35,34.24
2018-05-04 01:00:00,33.32,33.32,34.66,34.66,33.32
2018-05-04 02:00:00,33.88,33.88,34.36,34.36,33.88
2018-05-04 03:00:00,33.72,33.72,34.2,34.2,33.72
2018-05-04 04:00:00,33.88,33.88,34.36,34.36,33.88
2018-05-04 05:00:00,36.12,36.12,36.12,36.12,36.12
2018-05-04 06:00:00,38,38,38,38,38
2018-05-04 07:00:00,38.83,38.83,38.83,38.83,38.83
2018-05-04 08:00:00,39.74,39.74,39.74,39.74,39.74
2018-05-04 09:00:00,39.85,39.85,39.85,39.85,39.85
2018-05-04 10:00:00,39.66,39.66,39.66,39.66,39.66
2018-05-04 11:00:00,39.3,39.3,39.3,39.3,39.3
2018-05-04 12:00:00,38.41,38.41,38.41,38.41,38.41
2018-05-04 13:00:00,37.87,37.87,37.87,37.87,37.87
2018-05-04 14:00:00,37.1,37.1,37.1,37.1,37.1
2018-05-04 15:00:00,36.28,36.28,36.28,36.28,36.28
2018-05-04 16:00:00,36.91,36.91,36.91,36.91,36.91
2018-05-04 17:00:00,37.73,37.73,37.73,37.73,37.73
2018-05-04 18:00:00,37.89,37.89,37.89,37.89,37.89
2018-05-04 19:00:00,37.86,37.86,37.86,37.86,37.86
2018-05-04 20:00:00,37.36,37.36,37.36,37.36,37.36
2018-05-04 21:00:00,37.19,37.19,37.19,37.19,37.19
2018-05-04 22:00:00,36.81,36.81,36.81,36.81,36.81
2018-05-04 23:00:00,33.96,33.96,33.96,33.96,33.96
2018-05-05 00:00:00,33.53,33.53,33.53,33.77,33.53
2018-05-05 01:00:00,30.66,30.66,30.66,33.16,30.66
2018-05-05 02:00:00,28.03,28.03,28.03,32.97,28.03
2018-05-05 03:00:00,25.98,25.98,26.01,35.02,25.98
2018-05-05 04:00:00,25.94,25.94,25.98,35.04,25.94
2018-05-05 05:00:00,27.02,27.02,27.02,35.07,27.02
2018-05-05 06:00:00,30.74,30.74,30.74,35.01,30.74
2018-05-05 07:00:00,34.9,34.9,34.9,35.04,34.9
2018-05-05 08:00:00,35.51,35.51,35.51,35.51,35.51
2018-05-05 09:00:00,35.65,35.65,35.65,35.65,35.65
2018-05-05 10:00:00,35.46,35.46,35.46,35.46,35.46
2018-05-05 11:00:00,34.97,34.97,34.97,35.3,34.97
2018-05-05 12:00:00,33.05,33.05,33.05,35.29,33.05
2018-05-05 13:00:00,31.81,31.81,32.09,35.29,31.81
2018-05-05 14:00:00,31.38,31.38,31.38,35.27,31.38
2018-05-05 15:00:00,31.1,31.1,31.1,35.26,31.1
2018-05-05 16:00:00,31.99,31.99,32.66,35.24,31.99
2018-05-05 17:00:00,32.99,32.99,34,35.23,32.99
2018-05-05 18:00:00,34.94,34.94,34.94,35.24,34.94
2018-05-05 19:00:00,35.05,35.05,35.05,35.23,35.05
2018-05-05 20:00:00,34.91,34.91,34.91,35.21,34.91
2018-05-05 21:00:00,34.08,34.08,34.08,35.19,34.08
2018-05-05 22:00:00,31.48,31.48,31.48,35.17,31.48
2018-05-05 23:00:00,30.08,30.08,30.08,35.13,30.08
2018-05-06 00:00:00,27.55,27.55,27.55,36.03,27.55
2018-05-06 01:00:00,21.64,21.64,22.91,35.97,21.64
2018-05-06 02:00:00,23.88,23.88,23.88,35.55,23.88
2018-05-06 03:00:00,23.66,23.66,23.66,34.95,23.66
2018-05-06 04:00:00,21.57,21.57,21.57,34.61,21.57
2018-05-06 05:00:00,17.94,17.94,18.71,34.41,17.94
2018-05-06 06:00:00,16,16,25.99,34.2,16
2018-05-06 07:00:00,17.32,17.32,27.42,34.64,17.32
2018-05-06 08:00:00,21.1,21.1,27.71,34.68,21.1
2018-05-06 09:00:00,26.68,26.68,29.25,34.72,26.68
2018-05-06 10:00:00,25.98,25.98,29.28,34.61,25.98
2018-05-06 11:00:00,21.3,21.3,29.55,33.87,21.3
2018-05-06 12:00:00,20.85,20.85,29.55,33.44,20.85
2018-05-06 13:00:00,18.26,18.26,29.52,33.29,18.26
2018-05-06 14:00:00,15.6,15.6,29.53,33.25,15.6
2018-05-06 15:00:00,14.16,14.16,29.53,34.22,14.16
2018-05-06 16:00:00,20.83,20.83,30.12,34.28,20.83
2018-05-06 17:00:00,25.29,25.29,32.05,34.26,25.29
2018-05-06 18:00:00,30.42,30.42,32.03,33.32,30.42
2018-05-06 19:00:00,33.06,33.06,33.06,33.36,33.06
2018-05-06 20:00:00,33.53,33.53,33.53,34.26,33.53
2018-05-06 21:00:00,33.45,33.45,33.45,34.63,33.45
2018-05-06 22:00:00,30.46,30.46,30.46,36.02,30.46
2018-05-06 23:00:00,28.79,28.79,28.79,36.01,28.79
2018-05-07 00:00:00,15.64,15.64,15.64,34.49,15.64
2018-05-07 01:00:00,16.15,16.15,16.15,33.8,16.15
2018-05-07 02:00:00,16.04,16.04,16.04,33.73,16.04
2018-05-07 03:00:00,16.87,16.87,16.87,33.63,16.87
2018-05-07 04:00:00,24.4,24.4,24.4,33.71,24.4
2018-05-07 05:00:00,27.36,27.36,26.86,34.28,27.36
2018-05-07 06:00:00,34.2,34.2,34.2,35.17,34.2
2018-05-07 07:00:00,36.71,36.71,36.71,36.71,36.71
2018-05-07 08:00:00,37.43,37.43,37.43,37.43,37.43
2018-05-07 09:00:00,37.15,37.15,37.15,37.15,37.15
2018-05-07 10:00:00,36.74,36.74,36.74,36.74,36.74
2018-05-07 11:00:00,35.04,35.04,35.04,36.3,35.04
2018-05-07 12:00:00,33.58,33.58,33.58,36.37,33.58
2018-05-07 13:00:00,33.27,33.27,33.27,36.39,33.27
2018-05-07 14:00:00,32.99,32.99,32.99,36.32,32.99
2018-05-07 15:00:00,34.49,34.49,34.49,36.31,34.49
2018-05-07 16:00:00,35.46,35.46,35.46,36.24,35.46
2018-05-07 17:00:00,35.88,35.88,35.88,36.21,35.88
2018-05-07 18:00:00,34.78,34.78,34.78,36.2,34.78
2018-05-07 19:00:00,34.01,34.01,34.01,36.21,34.01
2018-05-07 20:00:00,34.29,34.29,34.29,36.22,34.29
2018-05-07 21:00:00,33.91,33.91,33.91,36.25,33.91
2018-05-07 22:00:00,34.63,34.63,34.63,36.25,34.63
2018-05-07 23:00:00,32.48,32.48,32.48,36.16,32.48
2018-05-08 00:00:00,22.01,22.01,24.97,35.41,22.01
2018-05-08 01:00:00,20.09,20.09,24.28,33.93,20.09
2018-05-08 02:00:00,16.95,16.95,24.01,33.7,16.95
2018-05-08 03:00:00,17.73,17.73,24.11,33.7,17.73
2018-05-08 04:00:00,18.01,18.01,24.02,33.8,18.01
2018-05-08 05:00:00,26.3,26.3,27.1,34.76,26.3
2018-05-08 06:00:00,33.18,33.18,33.18,36,33.18
2018-05-08 07:00:00,36.44,36.44,36.44,36.44,36.44
2018-05-08 08:00:00,36.69,36.69,36.69,36.69,36.69
2018-05-08 09:00:00,35.62,35.62,35.62,36.27,35.62
2018-05-08 10:00:00,34.83,34.83,34.83,36.22,34.83
2018-05-08 11:00:00,34.13,34.13,34.13,36.2,34.13
2018-05-08 12:00:00,32.49,32.49,32.49,36.2,32.49
2018-05-08 13:00:00,29.25,29.25,29.25,36.2,29.25
2018-05-08 14:00:00,20.83,20.83,27.7,36.21,20.83
2018-05-08 15:00:00,20.71,20.71,27.57,36.23,20.71
2018-05-08 16:00:00,22.16,22.16,27.59,36.21,22.16
2018-05-08 17:00:00,30.05,30.05,30.05,36.21,30.05
2018-05-08 18:00:00,32.91,32.91,32.91,36.19,32.91
2018-05-08 19:00:00,32.86,32.86,32.86,36.02,32.86
2018-05-08 20:00:00,32.85,32.85,32.85,35.76,32.85
2018-05-08 21:00:00,33.13,33.13,33.13,35.57,33.13
2018-05-08 22:00:00,28.93,28.93,28.93,35.22,28.93
2018-05-08 23:00:00,22.28,22.28,22.28,33.22,22.28
2018-05-09 00:00:00,17.95,17.95,17.95,31.7,17.95
2018-05-09 01:00:00,11.37,11.37,11.37,30.9,11.37
2018-05-09 02:00:00,11.32,11.32,11.32,30.15,11.32
2018-05-09 03:00:00,13.56,13.56,13.56,27.09,13.56
2018-05-09 04:00:00,14.76,14.76,14.76,27.11,14.76
2018-05-09 05:00:00,22.19,22.19,20.86,30.84,22.19
2018-05-09 06:00:00,29.38,29.38,26.09,32.87,29.38
2018-05-09 07:00:00,33.54,33.54,33.54,34.26,33.54
2018-05-09 08:00:00,35.34,35.34,35.34,35.34,35.34
2018-05-09 09:00:00,34.53,34.53,34.53,34.53,34.53
2018-05-09 10:00:00,33.76,33.76,33.76,34.12,33.76
2018-05-09 11:00:00,32.63,32.63,32.63,33.67,32.63
2018-05-09 12:00:00,32.15,32.15,32.15,34.55,32.15
2018-05-09 13:00:00,29.39,29.39,29.39,34.87,29.39
2018-05-09 14:00:00,27.1,27.1,27.1,34.21,27.1
2018-05-09 15:00:00,24.29,24.29,24.29,34,24.29
